Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
paris,400,1.0,Baseline,20,179.7195,0.6258339699111418,187.420677393996,0.6233787471558736,120.451953125,4.090066144735067,1.00989,0.01734,1.0023,1.3333,27.59164031199002,0.7759410222742334
paris,400,1.0,Full,20,178.377,0.408554576654407,184.4388750936997,0.5323369602402827,119.749609375,4.630698700811728,1.016975,0.019815,1.0,1.3333,41.96242394151297,1.0452027772935248
paris,400,1.0,w/o_LNS,20,179.72850000000005,0.6234139876518643,187.40574893115647,0.6348136108638799,118.3669921875,4.21674413872401,1.00989,0.0172949999999999,1.0023,1.3333,26.956327489770256,0.5451712070950648
paris,400,1.0,w/o_PrePlan,20,178.377,0.408554576654407,184.4388750936997,0.5323369602402827,120.9142578125,5.278236193087616,1.016975,0.019815,1.0,1.3333,42.04163202017829,1.048784456983321
paris,600,1.0,Baseline,20,175.494,0.3808909223607749,189.1784305552169,0.8024330176648966,122.7115234375,4.167263814867132,1.0098800000000003,0.017345,1.0023,1.3333,76.25238764346832,1.191416514432892
paris,600,1.0,Full,20,174.8625,0.2397119982505339,188.3081866944032,0.7204257228631604,125.657421875,6.056298080037171,1.010865,0.01773,1.0,1.3333,89.01484549052569,1.2300197716295636
paris,600,1.0,w/o_LNS,20,175.49349999999998,0.3922978862789694,189.1759845022423,0.7935237505630567,120.2046875,5.924702491212111,1.009885,0.017345,1.0023,1.3333,76.64222010015361,1.256236833700887
paris,600,1.0,w/o_PrePlan,20,174.8625,0.2397119982505339,188.3081866944032,0.7204257228631604,125.8591796875,3.449050867038123,1.010865,0.01773,1.0,1.3333,89.6017479758964,1.0403943713330737
paris,800,1.0,Baseline,20,173.83650000000003,0.3944386417495936,192.34858785046217,0.8519080672789668,133.10625,4.699343863862525,1.009865,0.0173,1.0023,1.3333,204.39785516060772,4.255261512303677
paris,800,1.0,Full,20,173.25650000000002,0.217939513578759,191.71131109160632,0.7222196535166754,136.5388671875,7.994739657666191,1.0099950000000002,0.0174049999999999,1.0,1.3333,219.50249591400325,3.390104223195869
paris,800,1.0,w/o_LNS,20,173.84250000000003,0.4001430665202282,192.3776682793646,0.849389591390148,130.2697265625,4.123058581364743,1.00987,0.017295,1.0023,1.3333,207.8405338683144,3.3167698669801937
paris,800,1.0,w/o_PrePlan,20,173.25650000000002,0.217939513578759,191.71131109160632,0.7222196535166754,135.2734375,5.518777288035295,1.0099950000000002,0.0174049999999999,1.0,1.3333,220.7732179152116,3.019779046738829
paris,1000,1.0,Baseline,20,172.91000000000005,0.3817687368303661,195.4692355770205,0.7504351156987488,131.8580078125,6.105915271700765,1.00989,0.0173149999999999,1.0023,1.3333,400.3123140670101,6.570390774179054
